experiment_id,attempt,status,pbs_job_id,pbs_state,exit_status,submission_time,completion_time,allocated_node,runtime,queue,resources,container_image,mpi_processes,nprow,npcol,nporder,n,nb,use_mpi_panel_broadcast,u_panel_chunk_nbs,prioritize_trsm,prioritize_factorization,gpu_affinity,omp_num_threads,omp_places,omp_proc_bind,verification,stdout_path,stderr_path,gflops
N-nb-resweep,N-nb-resweep_488448,completed,52263.gaas,F,unknown,2026-08-24T16:52:39+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,488448,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-nb-resweep/outputs/N-nb-resweep_488448.o,experiments/N-nb-resweep/outputs/N-nb-resweep_488448.e,2.1675e+06
N-nb-resweep,N-nb-resweep_491520,completed,52264.gaas,F,unknown,2026-08-24T16:52:40+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-nb-resweep/outputs/N-nb-resweep_491520.o,experiments/N-nb-resweep/outputs/N-nb-resweep_491520.e,2.1974e+06
N-nb-resweep,N-nb-resweep_494592,completed,52265.gaas,F,unknown,2026-08-24T16:52:40+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,494592,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-nb-resweep/outputs/N-nb-resweep_494592.o,experiments/N-nb-resweep/outputs/N-nb-resweep_494592.e,2.1867e+06
N-nb-resweep,N-nb-resweep_497664,completed,52266.gaas,F,unknown,2026-08-24T16:52:40+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,497664,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-nb-resweep/outputs/N-nb-resweep_497664.o,experiments/N-nb-resweep/outputs/N-nb-resweep_497664.e,2.1520e+06
N-nb-resweep,N-nb-resweep_500736,completed,52267.gaas,F,unknown,2026-08-24T16:55:30+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,500736,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-nb-resweep/outputs/N-nb-resweep_500736.o,experiments/N-nb-resweep/outputs/N-nb-resweep_500736.e,2.1936e+06
N-nb-resweep,N-nb-resweep_503808,completed,52268.gaas,F,unknown,2026-08-24T16:55:31+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,503808,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-nb-resweep/outputs/N-nb-resweep_503808.o,experiments/N-nb-resweep/outputs/N-nb-resweep_503808.e,2.1708e+06
N-nb-resweep,N-nb-resweep_506880,failed,52269.gaas,unknown,unknown,2026-08-24T16:55:34+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,506880,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,UNKNOWN,experiments/N-nb-resweep/outputs/N-nb-resweep_506880.o,experiments/N-nb-resweep/outputs/N-nb-resweep_506880.e,unknown
N-nb-resweep,N-nb-resweep_509952,failed,52270.gaas,unknown,unknown,2026-08-24T16:55:50+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,509952,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,UNKNOWN,experiments/N-nb-resweep/outputs/N-nb-resweep_509952.o,experiments/N-nb-resweep/outputs/N-nb-resweep_509952.e,unknown
N-sweep,N-sweep_370000,completed,51018.gaas,F,unknown,2026-08-21T20:25:37+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,370000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_370000.o,experiments/N-sweep/outputs/N-sweep_370000.e,1.4747e+06
N-sweep,N-sweep_380000,completed,51019.gaas,F,unknown,2026-08-21T20:25:38+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,380000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_380000.o,experiments/N-sweep/outputs/N-sweep_380000.e,1.5274e+06
N-sweep,N-sweep_390000,completed,51020.gaas,F,unknown,2026-08-21T20:25:38+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,390000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_390000.o,experiments/N-sweep/outputs/N-sweep_390000.e,1.2724e+06
N-sweep,N-sweep_390000_r1,completed,51031.gaas,F,unknown,2026-08-21T20:33:13+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,390000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_390000_r1.o,experiments/N-sweep/outputs/N-sweep_390000_r1.e,1.5592e+06
N-sweep,N-sweep_400000,completed,51021.gaas,F,unknown,2026-08-21T20:25:38+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,400000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_400000.o,experiments/N-sweep/outputs/N-sweep_400000.e,1.5739e+06
N-sweep,N-sweep_410000,completed,51022.gaas,F,unknown,2026-08-21T20:27:32+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,410000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_410000.o,experiments/N-sweep/outputs/N-sweep_410000.e,1.6077e+06
N-sweep,N-sweep_420000,completed,51023.gaas,F,unknown,2026-08-21T20:27:45+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,420000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_420000.o,experiments/N-sweep/outputs/N-sweep_420000.e,1.6172e+06
N-sweep,N-sweep_430000,completed,51024.gaas,F,unknown,2026-08-21T20:27:47+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,430000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_430000.o,experiments/N-sweep/outputs/N-sweep_430000.e,1.6407e+06
N-sweep,N-sweep_440000,completed,51032.gaas,F,unknown,2026-08-21T20:33:14+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,440000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_440000.o,experiments/N-sweep/outputs/N-sweep_440000.e,1.6963e+06
N-sweep,N-sweep_450000,completed,51033.gaas,F,unknown,2026-08-21T20:33:14+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,450000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_450000.o,experiments/N-sweep/outputs/N-sweep_450000.e,1.6209e+06
N-sweep,N-sweep_450000_r1,completed,51058.gaas,F,unknown,2026-08-21T21:57:05+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,450000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_450000_r1.o,experiments/N-sweep/outputs/N-sweep_450000_r1.e,1.6995e+06
N-sweep,N-sweep_460000,completed,51034.gaas,F,unknown,2026-08-21T20:33:14+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,460000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_460000.o,experiments/N-sweep/outputs/N-sweep_460000.e,1.7225e+06
N-sweep,N-sweep_470000,completed,51059.gaas,F,unknown,2026-08-21T21:57:05+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,470000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_470000.o,experiments/N-sweep/outputs/N-sweep_470000.e,1.7424e+06
N-sweep,N-sweep_480000,completed,51060.gaas,F,unknown,2026-08-21T21:57:05+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,480000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_480000.o,experiments/N-sweep/outputs/N-sweep_480000.e,1.7619e+06
N-sweep,N-sweep_490000,completed,51061.gaas,F,unknown,2026-08-21T21:57:05+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,490000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_490000.o,experiments/N-sweep/outputs/N-sweep_490000.e,1.8293e+06
N-sweep,N-sweep_500000,completed,51064.gaas,F,unknown,2026-08-21T22:03:39+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,500000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/N-sweep/outputs/N-sweep_500000.o,experiments/N-sweep/outputs/N-sweep_500000.e,1.8152e+06
N-sweep,N-sweep_510000,failed,51065.gaas,unknown,unknown,2026-08-21T22:03:39+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,510000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,UNKNOWN,experiments/N-sweep/outputs/N-sweep_510000.o,experiments/N-sweep/outputs/N-sweep_510000.e,unknown
affinity-sweep,cpu_4cores_491k,completed,52308.gaas,F,unknown,2026-08-24T17:43:29+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/affinity-sweep/outputs/cpu_4cores_491k.o,experiments/affinity-sweep/outputs/cpu_4cores_491k.e,1.7972e+06
affinity-sweep,cpu_8cores_491k,completed,52309.gaas,F,unknown,2026-08-24T17:43:29+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/affinity-sweep/outputs/cpu_8cores_491k.o,experiments/affinity-sweep/outputs/cpu_8cores_491k.e,2.1778e+06
affinity-sweep,cpu_slice12_491k,failed,52310.gaas,unknown,unknown,2026-08-24T17:43:29+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0:1:2:3:4:5:6:7,unset,unset,unset,UNKNOWN,experiments/affinity-sweep/outputs/cpu_slice12_491k.o,experiments/affinity-sweep/outputs/cpu_slice12_491k.e,unknown
affinity-sweep,cpu_slice12_491k_r1,completed,52315.gaas,F,unknown,2026-08-24T17:53:52+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/affinity-sweep/outputs/cpu_slice12_491k_r1.o,experiments/affinity-sweep/outputs/cpu_slice12_491k_r1.e,2.1919e+06
affinity-sweep,cpu_socket_491k,failed,52311.gaas,unknown,unknown,2026-08-24T17:43:45+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0:1:2:3:4:5:6:7,unset,unset,unset,UNKNOWN,experiments/affinity-sweep/outputs/cpu_socket_491k.o,experiments/affinity-sweep/outputs/cpu_socket_491k.e,unknown
affinity-sweep,cpu_socket_491k_r1,completed,52316.gaas,F,unknown,2026-08-24T17:53:53+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/affinity-sweep/outputs/cpu_socket_491k_r1.o,experiments/affinity-sweep/outputs/cpu_socket_491k_r1.e,2.1746e+06
affinity-sweep,cpu_strict2_491k,completed,52307.gaas,F,unknown,2026-08-24T17:43:28+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/affinity-sweep/outputs/cpu_strict2_491k.o,experiments/affinity-sweep/outputs/cpu_strict2_491k.e,2.7974e+05
